年份,省份,二氧化碳排放量,,,,,,,,,,,,国内生产总值状况,,,,,,,,,,,,,,,,,,,,,全社会固定资产投资,人口状况,,,
,,煤炭二氧化碳排放量,焦炭二氧化碳排放量,原油二氧化碳排放量,汽油二氧化碳排放量,煤油二氧化碳排放量,柴油二氧化碳排放量,燃料油二氧化碳排放量,液化石油气二氧化碳排放量,天然气二氧化碳排放量,二氧化碳排放总量,人均二氧化碳排放量,二氧化碳排放强度,,,,,,,,,,,,,,,,,,,,,,,,,,
,,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,吨/人,吨CO2/万元,地区生产总值(亿元),地区生产总值－第一产业(亿元),地区生产总值－第二产业(亿元),地区生产总值－工业(亿元),地区生产总值－建筑业(亿元),地区生产总值－第三产业(亿元),地区生产总值－交通运输、仓储和邮政业(亿元),地区生产总值－批发和零售业(亿元),地区生产总值－住宿和餐饮业(亿元),地区生产总值－金融业(亿元),地区生产总值－房地产业(亿元),地区生产总值－其他服务业(亿元),第一产业占GDP比重(%)(没有单位),第二产业占GDP比重(%)(没有单位),第三产业占GDP比重(%)(没有单位),人均地区生产总值(元),地区生产总值指数（上年＝100）(没有单位),地区生产总值指数－第一产业（上年＝100）(没有单位),地区生产总值指数－第二产业（上年＝100）(没有单位),地区生产总值指数－第三产业（上年＝100）(没有单位),社会消费品零售总额(亿元),,年底人口数(万人),人口出生率(‰)(没有单位),人口死亡率(‰)(没有单位),人口自然增长率(‰)(没有单位)
1998,新疆维吾尔自治区,4954.6308,225.5894,3096.6667,290.7028,59.0735,407.9027,290.291,,439.2582,9764.115,5.5891,8.744,1116.67,291.05,430.73,300,130.73,394.89,92.03,98.06,,49.89,50.2,150.15,26.1,38.6,35.4,6174,107.3,107.2,106.7,109.6,327.5,514.77,1747,19.74,6.93,12.81
1998,西藏自治区,,,,,,,,,,,,,91.18,31.31,20.24,9.02,11.22,39.63,5.08,11.27,,0.28,1.69,21.58,34.3,22.2,43.5,3666,110.2,101.7,116.8,115.6,,41.26,252,23.7,7.8,15.9
1999,北京市,5044.0577,1263.8391,2189.5272,271.4905,335.2461,219.1249,362.7052,,164.0994,9850.09,7.8362,4.53,2174.46,87.48,840.23,649.34,190.89,1246.75,167.54,364.46,,356.85,69.45,618.59,4.0231,38.7,57.3361,19846.3013,110.2,102.5078,112.0093,110.6,1313.3,1171.16,1257,6.5,5.6,0.9
1999,天津市,4355.2803,407.1034,1826.7077,207.1762,18.5877,542.93,323.93,,66.8954,7748.611,8.0799,5.344,1450.06,71.01,711.93,640.21,71.72,667.12,155.82,200.04,,58.64,47.23,214.56,4.897,49.0966,46.0064,15976.334,110,100.0957,111.7061,108.9,657.3,576.45,959,9.68,6.73,2.95
1999,河北省,22151.2334,3341.9135,2100.168,386.1784,10.205,561.4978,164.8977,,146.9967,28863.091,4.3639,6.317,4569.19,805.97,2243.59,1950.21,293.38,1519.63,359.85,411.54,,199.4,85.71,463.13,17.6392,49.1026,33.2582,6931.9637,109.1,104.325,110.5837,109,1458.8,1770.47,6614,12.99,6.26,6.73
1999,山西省,26173.5412,3526.9788,,261.4743,19.2558,247.674,40.1702,,23.5974,30292.692,9.4546,20.104,1506.78,159.96,760.72,650.62,110.1,586.1,137.67,160.21,,115.07,26.06,220.85,10.616,50.4865,38.8975,4726.5302,105.1,83.3258,109.2834,109.6,587.1,477.57,3204,15.93,6.07,9.86
1999,内蒙古自治区,10512.4175,789.6059,381.9614,163.5679,0.9112,144.0167,63.2198,,,12055.7,5.104,9.506,1268.2,342.91,515.46,428.33,87.13,409.83,116.64,168.59,,33.2,14.75,152.06,27.0391,40.645,32.3159,5350.1519,107.8,101.0142,110.3286,112.7,437.4,348.22,2362,13.32,6.08,7.24
1999,中国,240435.2753,30892.2507,57303.1368,9926.2078,2564.0346,19231.401,12473.0958,3659.385,4652.3701,381137.157,3.03,4.209,90564.3758,14548.9754,41079.8772,36014.3519,5180.8737,34935.5232,5175.8618,7492.204,1941.2143,4489.6835,3674.5344,11826.9694,16.0648,45.3599,38.5753,7229.3323,107.6617,102.7314,108.2031,109.2491,35647.9,29854.7185,125786,14.64,6.46,8.18
1999,辽宁省,16100.6474,2516.3657,10174.2178,219.9747,63.8116,443.5504,932.4758,,405.9188,30856.962,7.398,7.397,4171.69,520.8,2001.48,1795.71,205.77,1649.41,314.48,575.8,,125.12,89.62,544.36,12.4841,47.9777,39.5382,10086.2911,108.2,105.1427,108.4631,108.9,1696.1,1119.47,4171,10.38,7.05,3.33
1999,吉林省,8073.1561,492.0467,2142.1109,263.4659,9.719,274.2393,205.0362,,65.813,11525.587,4.3362,6.939,1660.91,423.48,671.74,552.34,119.4,574.34,121.77,139.13,,67.73,34.08,204.81,25.3648,40.2346,34.4007,6340.8317,108.1,101.3761,110.6291,109.6,734,500.02,2658,10.68,5.45,5.23
1999,黑龙江省,10820.6549,258.066,4589.2829,605.4502,32.3158,1082.5742,576.2067,,483.8552,18448.406,4.8651,6.367,2897.41,377.23,1587.76,1399.85,187.91,932.42,169.95,255.7,,117.8,57.61,331.3,13.0196,54.7993,32.1812,7660.0397,107.5,102.9999,107.5729,109.9,1016.2,751.66,3792,10.55,5.49,5.06
1999,上海市,8038.9075,2004.5868,3477.7814,339.9049,178.6785,781.8936,1111.1017,,23.5974,15956.452,10.8253,3.955,4034.96,80,1953.98,1758.68,195.3,2000.98,271.97,484.59,,516.53,210.53,585.2,1.9827,48.4263,49.5911,30804.7486,110.2,102.1633,108.9588,113.4,1590.4,1855.76,1474,5.4,6.5,-1.1
1999,江苏省,16580.1278,1057.1514,3580.1741,555.6623,60.501,903.0027,608.2604,,4.7628,23349.643,3.2372,3.033,7697.82,1003.51,3920.15,3387.99,532.16,2774.16,484.86,886.83,,330.25,314.86,766.02,13.0363,50.9255,36.1,10665.0503,110.1,104.4915,111.2688,110,2394.1,2441.88,7213,10.5,6.94,3.56
1999,浙江省,9083.4898,280.834,2376.2592,522.2751,32.984,1244.2287,437.7826,,,13977.853,3.1235,2.605,5364.89,631.94,2902.81,2630,272.81,1830.14,364.9,687.4,,200.83,92.87,493.51,11.7792,54.1075,34.1133,12036.5659,110,103.2804,111.3528,109.9,2075.8,1958.05,4475,10.64,6.35,4.29
1999,安徽省,10489.5851,1515.8623,885.5179,194.6121,23.6902,426.7185,166.0391,,,13702.025,2.1969,4.711,2908.58,741.1427,1278.91,1135.98,142.93,888.54,162.94,290.69,,75.39,93.66,322.93,25.4811,43.9701,30.5488,4707.2224,108.1,108.001,106.8347,112.5,979.1,703.45,6237,15.1,6.5,8.6
1999,福建省,3780.6649,309.0148,880.9819,270.4654,22.5664,616.1162,161.537,,,6041.347,1.8219,1.702,3550.24,628.86,1507.29,1268.95,238.34,1414.09,392.88,364.97,,113.4,103.95,380.17,17.7132,42.456,39.8308,10796.8773,110,105.6597,111.6385,109.9,1246.3,1084.66,3316,11.06,5.85,5.21
1999,江西省,4633.0745,567.4818,857.4854,158.1791,7.2285,295.9379,126.5981,,,6645.985,1.5708,3.585,1853.65,464.4,758.15,613.12,145.03,740.431,167.74,161.63,,101.15,76.31,233.6,23.6579,38.6224,37.7197,4661.3451,107.8,106.0013,106.7388,110.7,650.5,454.44,4231,16.51,7.02,9.49
1999,山东省,18941.3785,957.5736,4468.2624,497.3225,147.8509,893.4244,891.8934,,76.2045,26873.91,3.0253,3.507,7662.1,1221,3705.44,3251.77,453.67,2735.66,490.9,787.9,,308.43,283.31,791.69,15.9356,48.3606,35.7038,8673.47,110.1,104.7,112.2156,109.3,2310.1,2220.57,8883,11.08,6.27,4.81
1999,河南省,15790.5073,1146.906,1695.0125,348.3396,48.1396,478.0822,162.5198,,228.1805,19897.688,2.1197,4.348,4576.1,1123.14,2070.88,1788.84,282.04,1382.08,333.49,362.98,,159.27,137.12,423.8,24.5436,45.2543,30.2021,4893.7012,108,107.1994,107.7771,109.3,1616,1206.83,9387,14.07,6.35,7.72
1999,湖北省,11402.8811,1597.0252,1749.8376,465.7512,61.8981,668.9368,514.9843,,19.9171,16481.231,2.7756,4.272,3857.99,653.99,1887.93,1692.46,195.47,1316.07,215.85,408.59,,78.81,76.23,452.57,16.9516,48.9356,34.1128,6513.9701,108.3,101.9411,109.6629,111,1617.1,1239.14,5938,11.57,6.37,5.2
1999,湖南省,6883.9686,900.582,1456.2979,305.4634,23.8724,370.5811,135.5072,,,10076.273,1.5426,3.029,3326.75,778.25,1297.74,1096.56,201.18,1250.76,240.4,311.68,,86.57,86.98,493.47,23.3937,39.0092,37.5971,5104.7261,108.3,103.2999,109.272,111.4,1229.2,883.94,6532,11.72,7.12,4.6
1999,广东省,10053.8668,473.9755,4759.655,844.8421,203.3102,2365.6124,2781.7967,,37.0198,21520.079,2.9601,2.542,8464.31,1021.3,4264.32,3705.88,558.44,3178.69,745.15,1174.76,,331.1,426.66,1104.22,12.066,50.38,37.554,11728.2943,109.5,103.9991,110.3916,111.2,3656,2937.02,7270,15.32,5.4,9.92
1999,广西壮族自治区,4028.0159,463.4363,173.7288,189.1647,11.3895,312.1189,23.2081,,,5201.062,1.1036,2.663,1953.27,554.48,695.83,579.26,116.57,702.96,145.3,267.96,,17.27,42.64,259.74,28.3873,35.6239,35.9889,4147.9507,107.7,107.0297,106.7718,109.8,791.3,578.76,4713,14.96,6.93,8.03
1999,海南省,340.5833,7.1884,19.3234,85.9281,67.1221,138.0341,35.1291,,110.4099,803.718,1.0547,1.706,471.23,176.42,94.95,59.43,35.52,199.86,42.37,64.88,,8.98,8.54,72.62,37.4382,20.1494,42.4124,6382.9816,108.6,110.8459,107.9514,107,157.7,194.78,762,17.26,5.23,12.03
1999,重庆市,5805.1377,428.9549,,184.2738,25.6036,189.5528,5.0094,,647.7381,7286.27,2.3695,4.924,1479.71,284.28,604.39,492.39,112,591.04,87.22,177.61,,62.9,40.68,208.82,19.2119,40.8452,39.943,4826.1747,107.6,100.4,110.3272,108,596.3,525.26,3075,11.9,6.94,4.96
1999,四川省,9250.9274,1280.8793,117.6034,420.7078,109.4607,500.9587,42.2311,,1270.1468,12992.915,1.5196,3.501,3711.61,941.02,1556.68,1293.53,263.15,1213.91,220.25,387.84,,118.32,93.17,451.88,25.3534,41.9408,32.7058,4451.9037,105.6,103.198,104.4467,108.6,1382.6,1224.4,8550,13.8,7.02,6.78
1999,贵州省,9566.7756,679.9758,,114.7758,26.9703,163.1115,26.9175,,134.6568,10713.183,2.8877,11.749,911.86,267.57,348.59,284.16,64.43,295.7,51.33,80.61,,33.3,18.6,122.15,29.3433,38.2285,32.4282,2475.3042,108.3,103.3542,109.577,107.3,313.8,311.93,3710,21.92,7.68,14.24
1999,云南省,5631.992,1110.8782,151.7746,237.8983,59.0128,167.2652,20.4497,,110.4099,7489.681,1.7867,4.036,1855.74,412.17,825.12,680.01,145.11,618.45,107.95,194.42,,79.73,54.47,235.91,22.2105,44.4631,33.3263,4452.2444,107.2,104.5872,107.1376,109.3,539,663.97,4192,19.48,7.82,11.66
1999,陕西省,5704.2946,548.1218,1348.7947,275.4735,81.0021,280.2529,191.6567,,75.122,8504.718,2.3507,5.717,1487.61,267.51,641.9,487.26,154.64,578.2,130.32,152.28,,43.44,28.51,286.71,17.9825,43.1498,38.8677,4101.4888,108.4,98.175,111.266,113.7,557,587.79,3618,12.51,6.38,6.13
1999,甘肃省,4556.9665,481.6507,2401.3282,239.2748,10.1442,197.4573,219.462,,3.0309,8109.315,3.1889,8.701,931.98,191.21,423.79,327.68,96.11,316.98,42.89,107.15,,43.07,21.48,117.19,20.5165,45.472,34.0115,3667.7686,108.3,99.4235,109.493,114.1,331.6,355.51,2543,15.61,6.44,9.17
1999,青海省,1212.0199,36.6866,178.7789,51.5744,0.243,55.5794,9.892,,75.122,1619.896,3.1763,6.795,238.39,40.54,97.88,69.96,27.92,99.97,16.21,21.66,,18.7,3.56,39.42,17.0057,41.0588,41.9355,4662.4291,108.2,101.0407,109.381,109.8,75.2,117.15,510,20.68,6.78,13.9
1999,宁夏回族自治区,1982.6134,82.7953,280.0829,30.7514,0.1215,34.7798,105.0387,,2.5979,2518.781,4.6386,10.43,241.49,48.01,102.68,80.7,21.98,90.8,18.03,24.33,,20.47,4.59,34.7,19.8807,42.5194,37.5999,4472.6168,108.7,104.3,109.7,113.5,82.7,128.1,543,17.97,5.65,12.32
1999,新疆维吾尔自治区,4908.966,211.9286,3040.4808,252.5125,56.006,408.4916,179.6088,,482.5562,9540.551,5.378,8.164,1168.55,268.51,460.71,317.93,142.78,439.33,108.88,102.26,,48.2,10.24,176.29,22.978,39.4258,37.5962,6469.7317,107.1,102.7293,107.2999,112.3,347.4,526.65,1774,18.76,6.96,11.8
1999,延边朝鲜族自治州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,西藏自治区,,,,,,,,,,,,,105.61,34.19,24,9.97,14.03,47.42,7.37,12.87,,0.34,0.34,25.02,32.3738,22.7251,44.9011,4261.7328,109.6,105.3026,116.019,113.2,,53.56,256,23.2,7.4,15.8
2000,北京市,5174.9254,1286.1202,2282.243,312.1994,357.1747,251.6108,284.1402,,235.9741,10184.388,7.5051,4.109,2478.76,89.97,943.51,745.32,198.19,1445.28,190.12,406.38,,425.19,77.37,776.88,3.6296,38.0638,58.3066,22459.6566,110.9846,103.9974,111.3549,112.9,1443.3,1280.46,1357,,,
2000,天津市,4704.8253,411.4852,2146.3142,329.2737,57.1601,612.5205,252.0865,,116.9046,8630.57,8.6219,5.265,1639.36,73.54,820.17,747.28,72.89,745.65,178.83,229.16,,58.44,69.35,245.3,4.4859,50.0299,45.4842,17993.195,110.7667,103.6816,111.48,110.5,736.6,610.94,1001,,,
2000,河北省,23051.3627,3516.4396,2260.0469,399.5918,9.8102,561.9317,156.591,,167.1303,30122.904,4.5135,5.919,5088.96,824.55,2559.96,2246.73,313.23,1704.45,415.79,459,,183.77,99.53,546.36,16.2027,50.3042,33.4931,7662.7577,109.4704,105.0508,110.1061,110.4,1613.9,1816.79,6674,,,
2000,山西省,27137.2207,3676.4457,,260.1857,19.3166,250.0609,39.3776,,24.6799,31407.287,9.6697,19.106,1643.81,179.86,827.59,706.39,121.2,636.36,146.01,180.16,,127.74,29.39,246.07,10.9417,50.3458,38.7125,5137.0507,107.7821,110.7476,107.8835,110,629.1,548.16,3248,,,
2000,内蒙古自治区,11241.1326,820.4214,381.8102,189.809,4.7077,213.0493,98.2538,,0.2165,12949.401,5.4593,9.243,1401.01,350.8,556.28,455.21,101.07,493.93,142.59,195.39,,36.26,17.63,164.77,25.0391,39.7056,35.2553,5871.7938,109.6553,102.6005,112.1148,114.5,484,423.64,2372,,,
2000,中国,258176.7028,31046.9671,64205.568,10263.922,2647.2235,21097.8588,12278.7124,4315.2964,5304.005,409336.256,3.2297,4.082,100280.1393,14717.3556,45663.6677,40258.5429,5534.02,39899.116,6161.8752,8159.8225,2146.2599,4842.2145,4140.8849,14092.9135,14.6762,45.5361,39.7877,7942.0692,108.4901,102.3285,109.4738,109.7764,39105.7,32917.7381,126743,14.03,6.45,7.58
2000,辽宁省,18232.0139,2514.8479,11910.7498,437.7528,56.3401,611.3426,940.7825,,436.2274,35140.057,8.3987,7.526,4669.06,503.44,2344.4,2114.89,229.51,1821.22,350.46,631.6,,127.91,103.56,607.63,10.7825,50.2114,39.0061,11226.4006,108.9391,98.3851,110.7345,109.6,1847.6,1267.68,4184,,,
2000,吉林省,8015.5043,488.4381,2124.7531,265.5452,9.962,228.5793,161.5687,,64.514,11358.865,4.2352,6.237,1821.19,398.73,800.28,655.68,144.6,622.18,119.1,237.55,,72.33,45.83,241.36,21.8939,43.9427,34.1634,6847.4027,109.1569,96.9979,113.3531,111.7,810.9,603.51,2682,,,
2000,黑龙江省,11064.4859,208.5778,4842.2405,714.7199,26.5451,1270.0191,429.2223,,498.793,19054.604,5.0051,5.858,3253,357,1868.55,1664.35,204.2,1027.45,203.13,317.4,,30.9,104.7,369.45,10.9745,57.4408,31.5847,8561.6528,108.2,96.8,109.8,111.8,1094,832.64,3807,,,
2000,上海市,8554.6914,2061.9794,3960.5328,390.2493,169.2024,546.9287,1566.8611,,54.9885,17305.434,10.5457,3.802,4551.15,83.2,2163.68,1956.66,207.02,2304.27,315.42,533.89,,602.95,251.7,701.06,1.8281,47.5414,50.6305,34546.9796,110.7721,103.4261,109.7997,113.5,1722.3,1869.38,1641,,,
2000,江苏省,16686.2985,1098.8498,4162.9896,548.5455,118.2686,1069.493,641.836,,5.1958,24331.477,3.3208,2.835,8582.7276,1031.17,4435.889,3848.5206,587.3684,3115.6686,557.3707,958.5,,349.49,351.922,905.95,12.0145,51.6839,36.3016,11772.9659,110.6365,103.8939,111.6204,111.2,2604.1,2569.97,7327,,,
2000,浙江省,10245.697,336.3937,3364.1395,574.5817,34.1685,1345.9952,578.6797,,,16479.655,3.5857,2.73,6036.34,664.16,3183.47,2883.37,300.1,2188.71,428.3,794.64,,221.73,116.9,642.77,11.0027,52.7384,36.2589,13460.9329,111.0333,104.546,111.7335,111.8,2298.8,2349.95,4596,,,
2000,安徽省,11243.7964,1527.232,1043.4614,200.7331,7.7752,440.5436,148.7282,,,14612.27,2.3246,4.81,3038.2359,732.19,1296.312,1100.452,195.86,1009.7339,179.85,300.75,,76.54,114.2922,398.36,24.0992,42.6666,33.2342,4867.4077,108.266,101.2003,109.9373,111.5,1054.3,803.97,6286,,,
2000,福建省,4109.0899,286.8482,1083.8923,307.8357,23.0827,661.8073,168.7657,,,6641.322,1.9476,1.694,3920.07,640.57,1711.16,1470.07,241.09,1568.34,444.13,399.11,,118.85,118.02,419.3,16.3408,43.6513,40.008,11601.2726,109.468,102.5674,111.2484,110,1372.8,1112.2,3410,,,
2000,江西省,4697.0623,589.7916,1001.4883,171.2118,8.5345,324.797,108.4311,,,6901.317,1.6634,3.445,2003.07,485.14,700.76,539.78,160.98,817.17,194.98,181.96,,92.97,89.76,257.5,24.2198,34.9843,40.7959,4851.2583,107.9915,106.8009,106.6689,110.4,704.9,516.08,4149,,,
2000,山东省,16550.3505,1216.6706,5356.1693,552.1185,146.5449,1065.9282,1091.4446,,98.07,26077.297,2.8981,3.053,8542.44,1268.57,4244.4,3737.38,507.02,3029.47,553.17,856.94,,314.25,309.99,912.23,14.8502,49.686,35.4638,9555.2379,110.5,103.8045,112.3947,110.4,2545.9,2531.1,8998,,,
2000,河南省,16600.7721,1222.1693,1846.3939,353.9627,43.5534,480.531,182.4623,,243.1183,20972.963,2.2105,4.082,5137.66,1161.58,2413.78,2078.94,334.84,1562.3,391.88,411.47,,144.81,154.71,498.63,22.6091,46.9821,30.4088,5443.8781,109.4468,104.522,111.7344,109.2,1786.7,1377.74,9488,,,
2000,湖北省,11512.5147,1594.7054,2025.3845,495.4482,55.5504,809.9777,338.2606,,19.7006,16851.542,2.8274,3.941,4276.32,662.3,2123.7,1903.28,220.42,1490.32,256.94,449,,81.49,87.75,531.46,15.4876,49.6619,34.8505,7188.2764,109.2621,102.5036,110.7945,111.5,1789.4,1339.2,5960,,,
2000,湖南省,6346.1895,858.4254,1636.1352,337.972,24.5406,434.53,147.0478,,,9784.841,1.4911,2.65,3691.88,784.92,1461.86,1230.71,231.15,1445.1,277.69,342.3,,88.88,97.14,622.47,21.2607,39.5966,39.1427,5639.0149,108.9787,103.9,110.5979,110.9,1364.7,1012.24,6562,,,
2000,广东省,11207.3596,419.7618,5916.1838,882.0073,271.8598,2375.1598,2986.4525,,30.9581,24089.743,3.1257,2.493,9662.23,1000.06,4868.75,4295.03,573.72,3793.42,908.45,1371.49,,443.69,515.52,1375.4,10.3502,50.3895,39.2603,12885.3958,110.8256,102.3986,111.7441,113.2,4071.9,3145.13,7707,,,
2000,广西壮族自治区,4240.0338,454.2432,185.7038,192.9135,11.511,457.0345,24.3177,,,5565.758,1.1717,2.715,2050.14,538.69,748,619.84,128.16,763.45,160.87,290.02,,21.39,46.12,287.78,26.2758,36.4853,37.2389,4318.8119,107.274,100.186,108.9729,113.4,859.2,583.34,4750,,,
2000,海南省,364.6144,9.9377,44.4226,90.5847,85.4364,143.2108,29.771,,114.3067,882.284,1.1182,1.702,518.48,196.56,102.45,65.76,36.69,219.47,46.97,70.3,,9.27,9.32,82.2,37.9108,19.7597,42.3295,6893.9475,108.7524,110.2472,107.4939,108.8,172.5,198.87,789,,,
2000,重庆市,5597.8385,517.6213,,192.2984,25.3302,190.4517,8.4969,,720.0457,7252.083,2.3454,4.563,1589.34,283,657.51,527.48,130.03,648.83,98.19,191.08,,61.61,51.92,229.33,17.8061,41.37,40.8239,5157.3147,108.4874,101.5003,110.4898,109.4,643.4,572.59,3092,,,
2000,四川省,9250.8893,1280.8793,117.6034,420.7078,109.4607,500.9587,42.2311,,1270.1468,12992.877,1.5104,3.24,4010.25,945.58,1700.49,1393.84,306.65,1364.18,249.39,426.63,,153.05,105.49,508.39,23.5791,42.4036,34.0173,4783.7658,109.0004,103.3398,111.1185,113.1,1523.7,1418.04,8602,,,
2000,贵州省,9791.865,684.0712,,136.0674,28.4586,179.1994,23.8105,,123.8323,10967.304,2.9199,11.039,993.53,270.99,387.85,314.73,73.12,334.69,64.59,83.72,,36.07,27.58,134.82,27.2755,39.0376,33.687,2661.5571,108.6523,103.6232,110.2881,113.7,343.7,396.98,3756,,,
2000,云南省,5826.1435,1031.004,,265.8967,58.4357,171.9149,35.4145,,111.9253,7500.735,1.7686,3.837,1955.09,436.26,843.24,697.69,145.55,675.59,119.77,216.33,,79.05,71.09,244.33,22.3141,43.1305,34.5554,4636.6504,107.1178,105.7153,105.7233,110.4,583.2,683.96,4241,,,
2000,陕西省,5262.3354,384.5359,1577.3486,303.1497,59.195,293.737,253.7985,,144.3988,8278.499,2.2718,4.984,1660.92,279.12,731.9,549.58,182.32,649.9,156.18,175.62,,50.27,35.85,326.14,16.8051,44.0659,39.1289,4549.2194,109.0276,104.5023,109.7347,112.1,607.6,653.67,3644,,,
2000,甘肃省,4719.419,513.44,2663.7811,288.2134,11.3288,284.6236,183.889,,18.4017,8683.097,3.3958,8.83,983.36,193.36,439.88,328.41,111.47,350.12,50.07,112.81,,42.84,24.77,170.82,19.6632,44.7323,35.6045,3838.2514,108.7082,101.4996,110.7604,112.7,362.7,395.4,2557,,,
2000,青海省,993.5899,44.6482,188.0021,47.7671,0.1822,59.7951,21.9716,,84.6476,1440.604,2.7865,5.465,263.59,38.53,114,80.55,33.45,111.06,19.19,23.98,,16.98,4.06,45.41,14.6174,43.249,42.1336,5087.1369,108.9566,95.9695,111.4616,111.4,82.1,151.14,517,,,
2000,宁夏回族自治区,1982.4041,82.7953,280.0829,30.7514,0.1215,34.7798,105.0387,,2.5979,2518.572,4.5462,9.484,265.57,45.95,120.04,93,27.04,99.58,19.31,26.24,,21.57,5.46,41.34,17.3024,45.2009,37.4967,4839.1035,109.758,98.0428,114.513,111.6,90.2,157.52,554,,,
2000,新疆维吾尔自治区,5141.8565,212.1004,3239.581,298.5224,64.7227,481.3369,179.4186,,507.4526,10124.991,5.4759,7.421,1364.36,288.18,586.84,422.08,164.76,489.34,121.79,110.1,,41.94,15,210.27,21.122,43.0121,35.8659,7469.8056,108.2227,104.8405,108.9558,112.1,374.5,610.39,1849,,,
2000,延边朝鲜族自治州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,西藏自治区,,,,,,,,,,,,,117.464,36.32,27.214,10.134,17.08,53.93,2.12,14.33,,2.18,2.18,33.23,30.9201,23.1679,45.9119,4558.6991,109.4097,102.0865,114.0711,112.6,42.9,64.05,258,,,
2001,北京市,5089.7225,1230.3887,2118.312,406.1814,392.5581,320.8913,248.5355,,362.4043,10168.994,7.3529,2.741,3710.52,93.08,1030.6,816.24,214.36,1721.97,218.53,459.11,,487.54,111.03,978.49,3.3,36.2,60.5,25523,111.7052,104.4904,109.4159,113.1,1593.5,1513.3161,1383,6.1,5.3,0.8
2001,天津市,5013.6145,368.7844,2266.0344,340.5199,34.6848,568.5653,277.2919,,170.8106,9040.306,9.0043,4.711,1919.09,78.55,904.64,821.18,83.46,856.91,203.98,269.76,,66.52,85.61,277.18,4.2688,49.1625,46.5687,20154.4359,112.0238,106.2823,112.8388,111.7,832.7,704.9964,1004,7.58,5.94,1.64
2001,河北省,24052.0307,3894.8181,2027.7432,415.4361,9.1116,521.0144,175.5506,,150.8935,31246.598,4.6644,5.664,5516.76,913.9,2767.41,2439.56,327.85,1896.47,498.81,488.61,,167.29,106.8,634.25,16.4,49.6,34,8362,108.6988,105.3,108.3,111,1778.3,1912.5323,6699,11.16,6.18,4.98
2001,山西省,28266.5112,6216.009,,259.9807,19.2558,343.3648,40.0117,,34.2054,35179.339,10.7516,17.334,2029.53,171.09,917.98,779.78,138.2,690.9,157.2,201.68,,139.24,31,276.73,9.6,51.6,38.8,5460,110.1001,96.4,110.3,112.6,679.9,663.5802,3272,13.06,5.9,7.16
2001,内蒙古自治区,11920.4155,895.8566,402.4037,211.1593,4.738,272.0694,106.1483,,3.0309,13815.822,5.8123,8.062,1713.81,358.89,626.47,506.69,119.78,560.43,162.79,226.46,,39.92,21.02,184.67,23.2173,40.5275,36.2552,6462.5219,110.6,101.984,111.4601,115.5,537.3,503.632,2377,10.77,5.79,4.98
2001,中国,240142.2405,34170.5112,64540.4458,10536.2033,2703.928,22188.2692,12207.1225,4381.934,5938.3207,396808.975,3.1091,3.579,110863.123,15502.502,49659.3758,43854.2792,5945.4796,45701.2452,6871.3373,9120.7568,2400.13,5202.7833,4705.7771,16982.5874,13.9835,44.7934,41.2231,8716.6822,108.3357,102.6381,108.4913,110.2594,43055.4,37213.4923,127627,13.38,6.43,6.95
2001,辽宁省,17284.1268,2572.1831,12236.0112,690.5582,55.1859,867.1691,929.5906,,409.8156,35044.641,8.3559,6.963,5033.08,544.44,2440.55,2190.12,250.43,2048.09,394.5,696.51,,131.32,114.96,710.8,10.8172,48.4902,40.6926,12040.8612,108.9825,106.684,107.5473,111.5,2034.9,1421.1896,4194,7.74,6.1,1.64
2001,吉林省,8531.7068,464.2096,2145.0139,274.1556,10.9947,237.4137,131.6709,,65.38,11860.545,4.4075,5.594,2120.35,409.1,880.84,724.73,156.11,742.54,129.06,267.37,,79.5,49.62,271.06,20.1281,43.3382,36.5337,7640.0119,109.2999,104.5996,110.8574,109.9,909.1,701.7035,2691,8.76,5.38,3.38
2001,黑龙江省,10535.2499,259.0111,4885.272,790.2804,24.0243,1212.0838,281.3502,,476.9275,18464.199,4.845,5.447,3390.13,409.3,1998.74,1767.79,230.95,1152.96,239.1,344.8,,31.3,108.16,432.35,11.494,56.1286,32.3774,9348.9105,109.3,107.9916,109.8386,108.8,1198.9,963.5805,3811,8.48,5.49,2.99
2001,上海市,8771.447,2032.8535,4097.6107,402.1984,180.926,718.5336,1561.82,,71.4417,17836.831,11.0513,3.424,5210.12,85.5,2355.53,2121.19,234.34,2509.81,344.85,603.92,,529.26,316.85,840.85,1.7,47.6,50.7,37382,110.501,103,112,109.4,1861.3,2004.6422,1614,5.02,5.97,-0.95
2001,江苏省,17053.9001,1072.8456,3984.4526,725.4683,18.4662,1103.3738,541.0141,,4.9793,24504.5,3.3317,2.591,9456.84,1082.43,4907.46,4270.9,636.56,3522.02,644.87,1094.24,,353.41,393.75,1035.64,11.4,51.6,37,12922,110.1514,103.9,111,111.5,2869,2823.1985,7355,9.03,6.62,2.41
2001,浙江省,10516.2229,311.1341,3398.5224,623.4324,30.129,1462.0827,612.5089,,,16954.032,3.6753,2.458,6898.3388,695.15,3459.75,3106.29,353.46,2593.25,503.68,868,,260.36,146.31,843.9,10.3,51.3,38.4,14655,110.6463,104.8,111,111.7,2555.5,2834.9392,4613,10.02,6.25,3.77
